,Creado,Nombre,Cant.,Precio unitario,Sede
565,03 May 2025,BALETA NEGRA MOÑO HORIZONTAL,0,$ 0,2
566,03 May 2025,BALETA PERFORADA CON PULSERA 026,3,$ 135.000,2
567,03 May 2025,BALETA ROJA MOÑO VERTICAL,0,$ 0,2
568,03 May 2025,BALETA TROQUELADA PROMO 292,0,$ 0,2
569,03 May 2025,BILLETERA  CON  CIERRE DE HOMBRE 457,5,$ 45.000,2
570,03 May 2025,BILLETERA CERON LIBELULA DOBLE CIERRA 461,2,$ 70.000,2
571,03 May 2025,BILLETERA CON CIERRE Y BROCHE ZAMEX 030,1,$ 75.000,2
572,03 May 2025,BILLETERA CON MARIPOSAS DPIEL 161,1,$ 65.000,2
573,03 May 2025,BILLETERA CORTA RIVIERA PUNTERA METAL 315,0,$ 65.000,2
574,03 May 2025,BILLETERA DAMA CIERRE GRANDE CERON 173,3,$ 80.000,2
575,03 May 2025,BILLETERA DAMA DPIEL TRES CUERPOS 439,0,$ 85.000,2
576,03 May 2025,BILLETERA DCUERO 210,3,$ 55.000,2
577,03 May 2025,BILLETERA DE BROCHE PEQUEÑA 063,0,$ 0,2
578,03 May 2025,BILLETERA DE BROCHE PEQUEÑA DPIEL,0,$ 0,2
579,03 May 2025,BILLETERA DE HOMBRE  ZAMEX 065,0,$ 0,2
580,03 May 2025,BILLETERA DE HOMBRE 044,0,$ 0,2
581,03 May 2025,BILLETERA DE HOMBRE 385,12,$ 25.000,2
582,03 May 2025,BILLETERA DE HOMBRE BROCHE 291,0,$ 0,2
583,03 May 2025,BILLETERA DE HOMBRE CERON 455,8,$ 40.000,2
584,03 May 2025,BILLETERA DE HOMBRE PROMO CUERO BRILLANTE 310,20,$ 20.000,2
585,03 May 2025,BILLETERA DE TAPA Y PASADOR ZAMEX 224,0,$ 0,2
586,03 May 2025,BILLETERA DE TAPA ZAMEX 222,3,$ 65.000,2
587,03 May 2025,BILLETERA DOBLE CIERRE DPIEL 156,0,$ 0,2
588,03 May 2025,BILLETERA DOBLE CIERRE GRABADA,0,$ 0,2
589,03 May 2025,BILLETERA DOBLE CIERRE ZAMEX 144,4,$ 80.000,2
590,03 May 2025,BILLETERA DPIEL DAMA 433,3,$ 75.000,2
591,03 May 2025,BILLETERA DPIEL DE TAPA,0,$ 0,2
592,03 May 2025,BILLETERA DPIEL PARA CABALLERO 405,0,$ 0,2
593,03 May 2025,BILLETERA EN TALA CERON 207,4,$ 55.000,2
594,03 May 2025,BILLETERA EN TULA GABINO 374,1,$ 28.000,2
595,03 May 2025,BILLETERA GRABADA DCUERO 493,7,$ 50.000,2
596,07 Jun 2025,BILLETERA GRABADA LARGA 509,1,$ 75.000,2
597,03 May 2025,BILLETERA GRANDE CERON 399,0,$ 0,2
598,03 May 2025,BILLETERA LA RIVIERA MINI CON HERRAJE 422,1,$ 45.000,2
599,03 May 2025,BILLETERA MINI SENCILLA,0,$ 0,2
600,03 May 2025,BILLETERA MONTANA 072,0,$ 0,2
601,03 May 2025,BILLETERA MONTANA CON PORTADOCUMENTO 235,0,$ 0,2
602,03 May 2025,BILLETERA MONTANA CON PORTADOCUMENTO 499,0,$ 0,2
603,03 May 2025,BILLETERA PASADOR TRIANGULAR ZAMEX 356,1,$ 65.000,2
604,03 May 2025,BILLETERA PEQUEÑA DPIEL  CIERRE Y BROCHE 158,0,$ 0,2
605,03 May 2025,BILLETERA PEQUEÑA GRABADA CERON 214,4,$ 50.000,2
606,03 May 2025,BILLETERA PEQUEÑA ZAMEX 449,4,$ 55.000,2
607,03 May 2025,BILLETERA PLANA CIERRE Y BROCHE 053,0,$ 0,2
608,03 May 2025,BILLETERA RIVERA CIERRE INTERNO Y EXTERNO 536,0,$ 0,2
609,03 May 2025,BILLETERA RIVERA DAMA CUPCAKES 317,1,$ 45.000,2
610,03 May 2025,BILLETERA RIVIERA CON DIVISION Y COSTURA 378,2,$ 35.000,2
611,03 May 2025,BILLETERA RIVIERA TARJETERO EXTRAIBLE453,2,$ 32.000,2
612,03 May 2025,BILLETERA VERTICAL DPIEL,0,$ 0,2
613,03 May 2025,BILLETERA VERTICAL MONTANA 318,0,$ 0,2
614,03 May 2025,BILLETERAS DE BROCHE PEQUEÑAS DPIEL 284,1,$ 65.000,2
615,03 May 2025,BILLETERAS DE DAMA LARGAS LISAS PURO CUERO 384,0,$ 0,2
616,03 May 2025,BILLETERAS DE MARCA 320,0,$ 0,2
617,03 May 2025,BILLETERAS MINI SENCILLAS CON BROCHE,0,$ 0,2
618,03 May 2025,BOCA DE PESCADO DELIA BEIGE Y BLANCO 486,2,$ 130.000,2
619,03 May 2025,BOINA 343,1,$ 70.000,2
620,03 May 2025,BOLICHERO  184,15,$ 130.000,2
621,03 May 2025,BOLSA CUERO GRABADO PEQUEÑA 242,0,$ 0,2
622,03 May 2025,BOLSA DPIEL 189,0,$ 0,2
623,03 May 2025,BOLSA GRANDE CUERO GRABADO 233,0,$ 0,2
624,03 May 2025,BOLSO CADENA DCUERO 223,3,$ 80.000,2
625,03 May 2025,BOLSO CIERRES LATERALES 303,0,$ 0,2
626,03 May 2025,BOLSO DE MANO CON MOÑO ZAMEX,0,$ 0,2
627,16 May 2025,BOLSO DPIEL  GRABADO FRONTAL 491,0,$ 180.000,2
628,03 May 2025,BOLSO DPIEL CARGADERAS FIJAS EXTERNAS 074,1,$ 170.000,2
629,03 May 2025,BOLSO GRABADO PEQUEÑO,0,$ 120.000,2
630,03 May 2025,BOLSO GRANDE ZAMEX 254,1,$ 180.000,2
631,03 May 2025,BOLSO LA RIVIERA TAPA CON REMACHES 447,0,$ 0,2
632,03 May 2025,BOLSO MANOS LIBRES HORIZONTAL DPIEL,0,$ 0,2
633,03 May 2025,BOLSO PEQUEÑO DOBLE CIERRE ZAMEX 282,0,$ 0,2
634,03 May 2025,BOLSO PEQUEÑO DPIEL CON CARGADERA GUAYU 474,2,$ 150.000,2
635,03 May 2025,BOLSO PEQUEÑO TIPO CARTERA Y MANOS LIBRES 301,1,$ 150.000,2
636,03 May 2025,BOLSO PEQUEÑO ZAMEX CON CARGADERA GUAYU 364,0,$ 0,2
637,03 May 2025,BOLSO TIPO BAUL RECTANGULAR DPIEL,0,$ 0,2
638,03 May 2025,BOLSO TIPO CARTERA DPIEL479,2,$ 140.000,2
639,03 May 2025,BOLSO TIPO TULA GRABADO 58,0,$ 0,2
640,03 May 2025,BOLSOS GRABADOS 163,1,$ 150.000,2
641,03 May 2025,BOTA  TIPO BRAHAMA DAMA 011,0,$ 0,2
642,03 May 2025,BOTA  TIPO TEXANA CON RESORTE  ROJA 061,0,$ 0,2
643,03 May 2025,BOTA AMARILLA GANADERO 466,0,$ 170.000,2
644,03 May 2025,BOTA AMARILLA MONTAÑA UNISEX PROMO 106,0,$ 0,2
645,03 May 2025,BOTA BRONCO PROMO,0,$ 0,2
646,03 May 2025,BOTA CAFE BRONCOS 037,0,$ 150.000,2
647,03 May 2025,BOTA CAFÉ Y NEGRA CUERO GRASO MACHOS 040,0,$ 0,2
648,03 May 2025,"BOTA CAÑA ALTA CARNAZA COLOR ARENA,  NEGRO Y GRIS 275",11,$ 160.000,2
649,03 May 2025,BOTA CAÑA ALTA DAMA 470,3,$ 250.000,2
650,03 May 2025,BOTA CARNAZA GRIS NEGRA E IMBLUE CAMUFLADA,0,$ 0,2
651,20 May 2025,BOTA CARNAZA GRIS NEGRA E IMBLUE CAMUFLADA 098,3,$ 140.000,2
652,03 May 2025,BOTA CLOE NEGRO  PROMO 004,0,$ 0,2
653,03 May 2025,BOTA CON PUNTERA ORO BRONCO 247,0,$ 0,2
654,03 May 2025,BOTA DATHANOS DE CORDON NEGRA Y MIEL485,0,$ 0,2
655,03 May 2025,BOTA DE DAMA COLOR ARENA 345,0,$ 0,2
656,19 May 2025,BOTA DE DAMA NEGRA CON TACHES 500,3,$ 160.000,2
657,03 May 2025,BOTA DE LICOR  GRANDE 086,0,$ 0,2
658,03 May 2025,BOTA DE LICOR PEQUEÑA 202,0,$ 0,2
659,03 May 2025,BOTA DE MONTANA DE PROMOCION BRONCOS 273,0,$ 110.000,2
660,03 May 2025,BOTA DE SEGURIDA CHEYENNE  IMBLUE 335,0,$ 0,2
661,03 May 2025,BOTA DE SEGURIDAD CHEYENNE CAFÉ 334,0,$ 0,2
662,03 May 2025,BOTA DE SEGURIDAD COLOR CHOCOLATE,0,$ 0,2
663,03 May 2025,BOTA DE SEGURIDAD DE LINEA BRONCOS 239,0,$ 180.000,2
664,03 May 2025,BOTA DOTACION BRONCO CABALLERO,0,$ 0,2
665,03 May 2025,BOTA DOTACION BRONCO CABALLERO PROMO,0,$ 0,2
666,03 May 2025,BOTA DOTACION BRONCO DAMA PROMO,0,$ 0,2
667,03 May 2025,BOTA ESTILO BRAHAMA COLOR  BEIGE 064,0,$ 0,2
668,03 May 2025,"BOTA MACHOS COLOR ARENA X VERDE, CAFE Y NEGRA 080",0,$ 140.000,2
669,03 May 2025,BOTA MACHOS CUERO ENCERADO NEGRA Y  CAFE 090,0,$ 0,2
670,03 May 2025,BOTA MACHOS GRIS Y NEGRA 127,6,$ 170.000,2
671,03 May 2025,BOTA MACHOS VERDE Y CAFÉ 118,3,$ 170.000,2
672,03 May 2025,BOTA MIEL X NEGRO MACHOS 475,4,$ 150.000,2
673,03 May 2025,BOTA NEGRA COSTURAS MACHOS 221,2,$ 150.000,2
674,03 May 2025,BOTA NEGRA JORWILL369,0,$ 0,2
675,03 May 2025,BOTA NEGRA MACHOS 348,0,$ 0,2
676,03 May 2025,BOTA NEGRA MONTAÑA UNISEX 041,0,$ 0,2
677,03 May 2025,BOTA NEGRA X GRIS Y FUCSIA 181,0,$ 0,2
678,03 May 2025,BOTA NEGRA Y AMARILLA MONTAÑA UNISEX 564,4,$ 120.000,2
679,03 May 2025,BOTA NOBUCK  MIEL 304,0,$ 0,2
680,03 May 2025,BOTA PLANA ZELLEX  299,0,$ 160.000,2
681,03 May 2025,BOTA RESORTE SUELA ANCHA 283,0,$ 0,2
682,03 May 2025,BOTA SEA NEGRA CARNAZA Y MIEL 325,3,$ 130.000,2
683,06 Jun 2025,BOTA SUELA ANCHA DOBLE CIERRE 501,2,$ 160.000,2
684,03 May 2025,BOTA TIPO BRAHAMA BRONCO AMARILLA 530,0,$ 0,2
685,03 May 2025,BOTA VERDE NOBUCK Y NEGRA LISO MACHOS 443,2,$ 150.000,2
686,03 May 2025,BOTAS BRONCO CABALLERO 280,0,$ 0,2
687,03 May 2025,BOTAS BRONCOS TALLAS GRANDES 328,0,$ 170.000,2
688,16 May 2025,BOTAS DE SEGURIDAD  DE PROMOCION MACHOS 215,0,$ 130.000,2
689,03 May 2025,BOTAS DE SEGURIDAD DE LINEA 113,9,$ 180.000,2
690,14 May 2025,BOTAS DE SEGURIDAD DE PROMOCION  BRONCOS 227,0,$ 130.000,2
691,03 May 2025,BOTIN  CONI NEGRO,0,$ 0,2
692,03 May 2025,BOTIN  DATHANO 191,2,$ 145.000,2
693,03 May 2025,BOTIN  YULIA ZELLEX 050,0,$ 0,2
694,03 May 2025,BOTIN ABIGAIL ZELLEX 462,0,$ 0,2
695,03 May 2025,BOTIN ADRIANA NEGRIO ZELLEX,0,$ 0,2
696,21 May 2025,BOTIN ANGIE NEGRO Y MIEL  507,10,$ 170.000,2
697,03 May 2025,"BOTIN AZUL,NEGRO Y CAFE JORWILL  023",11,$ 140.000,2
698,03 May 2025,"BOTIN AZUL,NEGRO Y CAFE JORWILL 571",0,$ 0,2
699,03 May 2025,BOTIN BLANCO PUNTA CUADRADA ZELLEX 135,5,$ 160.000,2
700,03 May 2025,BOTIN BOCA DE PESCADO ZELLEX 0217,4,$ 160.000,2
701,03 May 2025,BOTIN BOTEROS CAFÉ ENCERADO,0,$ 0,2
702,03 May 2025,BOTIN BOTEROS COLOR MIEL 226,0,$ 0,2
703,03 May 2025,BOTIN CAFÉ DATHANO 312,2,$ 140.000,2
704,03 May 2025,BOTIN CLASICO JORWILL NEGRO Y CAFÉ 047,5,$ 130.000,2
705,03 May 2025,BOTIN COLOR  CRUDO TACON FORRADO ZELLEX,0,$ 0,2
706,03 May 2025,BOTIN CORDON Y CIERRE 126,8,$ 170.000,2
707,03 May 2025,BOTIN DATHANOS NEGRO Y AZUL 196,3,$ 150.000,2
708,03 May 2025,BOTIN DOBLE V NEGRO MACHOS 111,0,$ 0,2
709,03 May 2025,BOTIN DON NICOLAS 413,0,$ 0,2
710,03 May 2025,BOTIN JHOANA DE ZELLEX 366,0,$ 0,2
711,03 May 2025,"BOTIN JORWILL CAFÉ , NEGRO Y MIEL 361",4,$ 130.000,2
712,03 May 2025,BOTIN JORWILL NEGRO Y CAFÉ CON CIERRE 261,0,$ 0,2
713,03 May 2025,"BOTIN MACHOS CAFÉ , MIEL Y NEGRO  138",3,$ 120.000,2
714,03 May 2025,BOTIN MICAELA NEGRO 412,0,$ 0,2
715,03 May 2025,BOTIN MOÑO LATERAL 232,17,$ 170.000,2
716,03 May 2025,BOTIN NEGRO CORREA FRONTAL MACHOS 109,0,$ 0,2
717,20 May 2025,BOTIN NEGRO DE DAMA 503,4,$ 160.000,2
718,20 May 2025,BOTIN NEGRO Y CAFE DE CORREA 502,4,$ 160.000,2
719,03 May 2025,BOTIN NEGRO Y MIEL CON TACHES ATRÁS 114,2,$ 0,2
720,03 May 2025,BOTIN NEGRO ZELLEX,0,$ 0,2
721,19 May 2025,BOTIN NEGRO ZELLEX  177,4,$ 150.000,2
722,03 May 2025,BOTIN NEGRO ZELLEX 463,4,$ 145.000,2
723,03 May 2025,BOTIN NISA NEGRO ZELLEX 245,2,$ 0,2
724,03 May 2025,"BOTIN RESORTE MIEL, CARNAZA Y NEGRO 330",15,$ 120.000,2
725,03 May 2025,"BOTIN TEXANO NEGRA, CAFÉ Y VINOTINTO 020",0,$ 0,2
726,03 May 2025,BOTINES PROMO ZELLEX 251,0,$ 0,2
727,03 May 2025,CALZADORES DE PASTA 467,0,$ 0,2
728,03 May 2025,CARTERA DPIEL 289,0,$ 0,2
729,03 May 2025,CHANCLA 3 OROS,0,$ 0,2
730,03 May 2025,CHANCLA BORABORA AZUL,0,$ 0,2
731,03 May 2025,CHANCLA COLOR MARFIL TACON 3 1/2 424,0,$ 0,2
732,03 May 2025,CHANCLA DE TIRAS BLANCA 458,0,$ 0,2
733,03 May 2025,CHANCLA FRANCISCANA NIÑO 350,0,$ 0,2
734,03 May 2025,CHANCLA PLAYERA COLOR MIEL  418,5,$ 110.000,2
735,03 May 2025,CHANCLA SEMIORTOPEDICA BEIGE X ANIMAL PRINT473,3,$ 120.000,2
736,03 May 2025,CHANCLA TACON PLAYERO CRUZADA BLANCA PROMO 409,0,$ 0,2
737,03 May 2025,CHANCLA TRES PUNTADAS DCUERO PROMO 441,0,$ 0,2
738,03 May 2025,CHANCLA TRES PUNTADAS NEGRA 460,4,$ 95.000,2
739,03 May 2025,CHAQUETA DE HOMBRE 152,2,$ 450.000,2
740,03 May 2025,CHAQUETA PARA HOMBRE 544,0,$ 0,2
741,03 May 2025,CHAQUETAS PARA DAMA  538,0,$ 0,2
742,03 May 2025,CHAQUETAS PARA DAMA 185,2,$ 450.000,2
743,03 May 2025,CINTURON HERGONOMICO 206,3,$ 40.000,2
744,03 May 2025,COLEGIAL NIÑA  052,0,$ 0,2
745,03 May 2025,COLEGIALES DE NIÑO NEGRO 252,0,$ 0,2
746,03 May 2025,COMBO  POLVERA + LLAVERO,0,$ 0,2
747,03 May 2025,COMBO BILLETERA Y CORREA DCUERO,0,$ 0,2
748,03 May 2025,COMBO MONEDERA Y BILLETERA DE DAMA 016,3,$ 72.000,2
749,03 May 2025,CORREA  ANCHA HEBILLA GRANDE 148,3,$ 35.000,2
750,03 May 2025,CORREA  CABALLERO ANCHA,0,$ 0,2
751,03 May 2025,CORREA  ERGONOMICA,0,$ 0,2
752,03 May 2025,CORREA  ERGONOMICA SEMIDELGADA 120,0,$ 0,2
753,03 May 2025,CORREA  GAMA ALTA 380,3,$ 50.000,2
754,03 May 2025,CORREA 2CM 014,1,$ 24.000,2
755,03 May 2025,CORREA 3.0 048,15,$ 28.000,2
756,03 May 2025,CORREA ANCHA  DE DAMA BERONI,0,$ 0,2
757,22 May 2025,CORREA ANCHA DE DAMA BERONI 143,1,$ 32.000,2
758,03 May 2025,CORREA ANCHA PASADOR METALICO 298,1,$ 35.000,2
759,03 May 2025,CORREA ANCHA TROQUELADA,0,$ 0,2
760,14 May 2025,CORREA COLEGIAL 497,5,$ 20.000,2
761,03 May 2025,CORREA DE CABALLERO  COLORES 070,29,$ 35.000,2
762,03 May 2025,CORREA DE CABALLERO  COLORES 554,0,$ 0,2
763,03 May 2025,CORREA DE MARCA CON PIEDRAS DELGADA 306,5,$ 40.000,2
764,03 May 2025,CORREA DELGADA  GUCCI,0,$ 0,2
765,03 May 2025,CORREA DELGADA PARA CABALLERO 128,3,$ 25.000,2
766,22 May 2025,CORREA DELGADA PASADOR METALICO 508,1,$ 30.000,2
767,03 May 2025,CORREA DOBLE FAZ 3.0 496,1,$ 40.000,2
768,03 May 2025,CORREA DOBLE FAZ CABALLERO 089,1,$ 75.000,2
769,03 May 2025,CORREA DOBLE FAZ DELGADA DE DAMA,0,$ 0,2
770,22 May 2025,CORREA DOBLE FAZ DELGADA DE DAMA 059,2,$ 75.000,2
771,03 May 2025,CORREA DPIEL PARA CABALLERO,0,$ 0,2
772,03 May 2025,CORREA ERGONOMICA DELGADA 025,8,$ 20.000,2
773,03 May 2025,CORREA GUCCI CON PIERDAS ANCHA 297,0,$ 0,2
774,03 May 2025,CORREA PITILLO BERONI 498,4,$ 20.000,2
775,03 May 2025,CORREA PITILLO CON TACHES 322,0,$ 0,2
776,03 May 2025,CORREA PITILLO TROQUELADA 132,2,$ 27.000,2
777,03 May 2025,CORREA PUNTOS GRABADOS 211,5,$ 40.000,2
778,03 May 2025,CORREA RETASOS,0,$ 0,2
779,03 May 2025,CORREA SEMIDELGA  Y DELGADA DOBLE FAZ  PARA DAMA PROMO 547,0,$ 0,2
780,03 May 2025,CORREA SEMIDELGA  Y DELGADA DOBLE FAZ PARA DAMA112,6,$ 35.000,2
781,03 May 2025,CORREA SEMIDELGADA TROQUELADA 060,2,$ 35.000,2
782,03 May 2025,CORREA SEMIDELGADA TROQUELADA 558,0,$ 0,2
783,03 May 2025,CORREA TROQUELADA 331,9,$ 35.000,2
784,03 May 2025,CORREA TROQUELADA ANCHA 142,2,$ 42.000,2
785,03 May 2025,CORREAS ANCHAS 091,1,$ 40.000,2
786,03 May 2025,CORREAS DAMA ANCHAS 429,11,$ 30.000,2
787,03 May 2025,CORREAS DCUERO 043,4,$ 55.000,2
788,03 May 2025,CORREAS DCUERO 555,0,$ 0,2
789,03 May 2025,CORREAS DE HOMBRE ANCHAS 430,20,$ 30.000,2
790,03 May 2025,CORREAS DOBLE FAZ PROMO 119,0,$ 0,2
791,03 May 2025,CORREAS HEBILLA GRANDE DE MARCAS  494,2,$ 45.000,2
792,03 May 2025,CORREAS PITILLO 431,2,$ 22.000,2
793,03 May 2025,CORREAS PITILLO GRABADAS 495,0,$ 15.000,2
794,03 May 2025,CORREAS SEMIDELGADAS 428,1,$ 25.000,2
795,03 May 2025,CORREAS TROQUELADAS 3.5 136,2,$ 37.000,2
796,03 May 2025,COSMETIQUERA  LARGA 417,0,$ 0,2
797,03 May 2025,COSMETIQUERAS DE COLORES 416,0,$ 0,2
798,03 May 2025,CROSS OVER CERON GRANDE 205,3,$ 110.000,2
799,03 May 2025,CROSS OVER CERON MEDIANO 203,0,$ 90.000,2
800,03 May 2025,CROSS OVER CERON PEQUEÑO 180,2,$ 80.000,2
801,03 May 2025,FORCHE COLORES 225,15,$ 120.000,2
802,03 May 2025,GARDENIA NEGRA PUNTA CHAROL  PROMO 018,0,$ 0,2
803,03 May 2025,GORRA BOGOTA 448,1,$ 75.000,2
804,03 May 2025,GORRAS CON FORRO 401,0,$ 0,2
805,03 May 2025,GORRAS SIN FORRO 395,3,$ 75.000,2
806,03 May 2025,GRASA DE POTRO 394,8,$ 9.000,2
807,03 May 2025,GUANTES DPIEL 487,1,$ 75.000,2
808,03 May 2025,GUANTES PARA MOTO,0,$ 0,2
809,03 May 2025,GUANTES PARA MOTO 259,1,$ 75.000,2
810,03 May 2025,JUAN VALDES GRABADO,0,$ 0,2
811,03 May 2025,LLAVERO BOLSILLO 139,0,$ 0,2
812,03 May 2025,LLAVERO CADENA OBSEQUIO 151,6,$ 1,2
813,03 May 2025,LLAVERO DE BOTA,0,$ 0,2
814,03 May 2025,LLAVERO DE TIRAS SENCILLO 182,3,$ 5.000,2
815,03 May 2025,LLAVERO LARGO 389,10,$ 4.000,2
816,03 May 2025,LLAVERO TRIANGULAR 134,0,$ 0,2
817,03 May 2025,LLAVERO TROQUELADO  OBSEQUIO 085,6,$ 1,2
818,03 May 2025,LLAVEROS ARTESANALES 333,14,$ 6.000,2
819,03 May 2025,LLAVEROS ARTESANALES COLOMBIA 021,0,$ 0,2
820,03 May 2025,LLAVEROS CADENA 476,3,$ 10.000,2
821,03 May 2025,LLAVEROS DCUERO PEQUEÑOS DE BROCHE 353,17,$ 3.000,2
822,03 May 2025,LLAVEROS DE TIRAS SENCILLO OBSEQUIO 105,2,$ 1,2
823,03 May 2025,LLAVEROS DPIEL 243,0,$ 0,2
824,03 May 2025,LLAVEROS FLOR Y CORAZON 108,0,$ 0,2
825,03 May 2025,LONCHERAS,0,$ 0,2
826,03 May 2025,MANILLA EN CUERO 305,8,$ 1,2
827,03 May 2025,MANOS LIBRE GRANDE DPIEL 341,1,$ 150.000,2
828,03 May 2025,MANOS LIBRES 3 CIERRES CERON 452,2,$ 70.000,2
829,03 May 2025,MANOS LIBRES AMPLIO DOBLE CIERRE FRONTAL  248,0,$ 0,2
830,03 May 2025,MANOS LIBRES AMPLIO GRABADO ZAMEX 219,0,$ 0,2
831,03 May 2025,MANOS LIBRES CON TAPA CERON 022,3,$ 120.000,2
832,03 May 2025,MANOS LIBRES DCUERO 365,1,$ 130.000,2
833,03 May 2025,MANOS LIBRES DE DAMA DPIEL 287,0,$ 0,2
834,03 May 2025,MANOS LIBRES DE HOMBRE MEDIANO ZAMEX 084,0,$ 0,2
835,03 May 2025,MANOS LIBRES DE HOMBRE PEQUEÑO ZAMEX  078,0,$ 0,2
836,03 May 2025,MANOS LIBRES DPIEL 281,0,$ 0,2
837,03 May 2025,MANOS LIBRES DPIEL PEQUEÑO PARA HOMBRE 216,0,$ 0,2
838,03 May 2025,MANOS LIBRES GRABADO DE COLORES Y UNICOLOR 238,0,$ 0,2
839,03 May 2025,MANOS LIBRES GRANDE DE HOMBRE ZAMEX169,0,$ 0,2
840,03 May 2025,MANOS LIBRES HOMBRE ZAMEX 268,0,$ 0,2
841,03 May 2025,MANOS LIBRES LISO ZAMEX 362,1,$ 130.000,2
842,03 May 2025,MANOS LIBRES OVALADO ZAMEX 255,2,$ 90.000,2
843,03 May 2025,MANOS LIBRES PEQUEÑO 391,1,$ 35.000,2
844,03 May 2025,MANOS LIBRES RECTANGULAR GRABADO 095,0,$ 0,2
845,03 May 2025,MANOS LIBRES TRES CIERRES EFREN 359,5,$ 50.000,2
846,03 May 2025,MANOS LIBRES ZAMEX DOBLE COMPARTIMIENTO 253,0,$ 0,2
847,03 May 2025,MARICONERAS 015,1,$ 45.000,2
848,03 May 2025,MOCASIN  DAMA COSIDO,0,$ 0,2
849,03 May 2025,"MOCASIN  NEGRO,CAFÉ Y MIEL 019",2,$ 90.000,2
850,03 May 2025,MOCASIN COLORES PROMO 012,0,$ 0,2
851,03 May 2025,MOCASIN CORDON DATHANOS AZUL X CAFE 263,0,$ 0,2
852,03 May 2025,MOCASIN DATHANO COLOR SANGRIA 269,2,$ 140.000,2
853,03 May 2025,MOCASIN DE CORDON DATHANOS,0,$ 0,2
854,19 May 2025,MOCASIN DE CORDON DATHANOS 057,3,$ 145.000,2
855,19 May 2025,MOCASIN DE DAMA COSIDO 450,3,$ 120.000,2
856,03 May 2025,MOCASIN DE DESCANSO 277,3,$ 85.000,2
857,03 May 2025,MOCASIN DE HEBILLA DATHANOS 342,2,$ 145.000,2
858,03 May 2025,MOCASIN NOBUCK  DE CORDON NEGRO AZUL Y ARENA 013,3,$ 130.000,2
859,03 May 2025,MOCASIN NOBUCK SIN  CAFÉ  AZUL ARENA 036,0,$ 0,2
860,03 May 2025,MOCASIN PLATAFORMA 032,3,$ 120.000,2
861,03 May 2025,MOCAZIN BOTEROS NEGRO Y CAFÉ X MIEL 244,3,$ 115.000,2
862,03 May 2025,MONEDERA  BIGOTES 122,8,$ 15.000,2
863,03 May 2025,MONEDERA  PEQUEÑA DPIEL 229,0,$ 0,2
864,03 May 2025,MONEDERA  TROQUELADA  OBSEQUIO 082,0,$ 1,2
865,03 May 2025,MONEDERA 398,8,$ 18.000,2
866,03 May 2025,MONEDERA ARTESANAL DOBLE CIERRE MEDELLIN COLOMBIA 102,0,$ 0,2
867,03 May 2025,MONEDERA BROCHE TROQUEL   VENTA 451,11,$ 7.000,2
868,03 May 2025,MONEDERA CABALLERO OBSEQUIO 077,0,$ 0,2
869,03 May 2025,MONEDERA DPIEL  397,0,$ 0,2
870,03 May 2025,MONEDERA GRABADA DPIEL 279,0,$ 0,2
871,03 May 2025,MONEDERA PEQUEÑA TRES CIERRES123,0,$ 0,2
872,03 May 2025,MONEDERA PORTADOCUMENTO DCUERO  OBSEQUIO228,0,$ 0,2
873,03 May 2025,MONEDERA PORTADOCUMENTOS DPIEL 278,0,$ 0,2
874,03 May 2025,MONEDERA RECTANGULAR DOBLE CIERRE 029,0,$ 0,2
875,03 May 2025,MONEDERA REDONDA DPIEL 069,0,$ 0,2
876,03 May 2025,MONEDERA RIVIERA DOBLE COMPARTIMIENTO GRABADA 352,0,$ 16.000,2
877,03 May 2025,MONEDERA RIVIERA EN RETASOS  DOBLE 352 COMPARTIMIENTO 336,1,$ 16.000,2
878,03 May 2025,MONEDERA RIVIERA REDONDA GRABADA 357,1,$ 15.000,2
879,03 May 2025,MONEDERA RIVIERA REDONDA RETASOS 354,3,$ 15.000,2
880,03 May 2025,MONEDERA TROQUEL TIPO SOBRE 465,21,$ 10.000,2
881,03 May 2025,MONEDERAS BILLETE 423,2,$ 20.000,2
882,03 May 2025,MONEDERAS DE DAMA  420,3,$ 15.000,2
883,03 May 2025,MONEDERAS PEQUEÑAS 421,0,$ 5.000,2
884,03 May 2025,MONEDERO DOBLE CIERRE CERON 468,11,$ 20.000,2
885,16 May 2025,MORRAL CERÓN CON BOLSILLO FRONTAL 489DE TAPA CUERO GRASO,1,$ 340.000,2
886,03 May 2025,MORRAL CERÓN CON BOLSILLO FRONTAL DE TAPA  CUERO NATURAL117,0,$ 0,2
887,03 May 2025,MORRAL CERÓN CON BOLSILLO FRONTAL DE TAPA CUERO GRASO,0,$ 0,2
888,03 May 2025,MORRAL CUADRADO EFREN 488,0,$ 0,2
889,03 May 2025,MORRAL CUADRADO GRANDE ZAMEX 186,1,$ 360.000,2
890,03 May 2025,MORRAL CUADRADO PEQUEÑO  ZAMEX 237,0,$ 0,2
891,03 May 2025,MORRAL DAMA CON TAPA   DPIEL 115,2,$ 180.000,2
892,03 May 2025,MORRAL DPIEL GRANDE  454,2,$ 320.000,2
893,03 May 2025,MORRAL DPIEL GRANDE 288,1,$ 340.000,2
894,03 May 2025,MORRAL EXTRA GRANDE DPIEL  147,0,$ 0,2
895,03 May 2025,MORRAL GRABADO EN  COLORES Y UNICOLOR 329,0,$ 0,2
896,03 May 2025,MORRAL GRANDE CON BOLSILLO FRONTAL DPIEL 056,0,$ 0,2
897,03 May 2025,MORRAL GRANDE EFREN 162,3,$ 240.000,2
