,Fecha,Descripción,M. de pago,Valor,Sede
2309,2025-06-07 00:00:00,1 BILLETERA DE HOMBRE  385,Efectivo,25000,3
2310,2025-06-07 00:00:00,1 BOTIN DATHANOS NEGRO Y AZUL 196ok,Efectivo,150000,3
2311,2025-06-07 00:00:00,1 TENI SAMBA DCUERO 490,Efectivo,140000,3
2312,2025-06-07 00:00:00,1 BILLETERA DOBLE CIERRE ZAMEX 144,Efectivo,80000,3
2313,2025-06-07 00:00:00,1 MORRAL Y BOLSO 2 EN 1 ZAMEX 257,Efectivo,160000,3
2314,2025-06-09 00:00:00,1 BOINA  343,Efectivo,70000,3
2315,2025-06-09 00:00:00,1 ZAPATO VERDE IMBLUE 346,Efectivo,170000,3
2316,2025-06-09 00:00:00,1 BILLETERA DE HOMBRE CERON455,Efectivo,40000,3
2317,2025-06-09 00:00:00,1 MONEDERAS BILLETE  423,Efectivo,20000,3
2318,2025-06-09 00:00:00,3 LLAVERO LARGO 389,Efectivo,12000,3
2319,2025-06-09 00:00:00,1 CORREA TROQUELADA 331,Efectivo,30000,3
2320,2025-06-09 00:00:00,1 CORREA SEMIDELGADA TROQUELADA 060,Efectivo,35000,3
2321,2025-06-09 00:00:00,1 CROSS OVER CERON GRANDE 205,Efectivo,110000,3
2322,2025-06-09 00:00:00,1 MONEDERAS BILLETE  423,Efectivo,20000,3
2323,2025-06-09 00:00:00,1 GRASA DE POTRO 394,Efectivo,9000,3
2324,2025-06-09 00:00:00,1 SANDALIA DE CUERO  SUELA PLAYERA 258,Efectivo,100000,3
2325,2025-06-10 00:00:00,1 MORRAL Y BOLSO 2 EN 1 ZAMEX 257,Efectivo,160000,3
2326,2025-06-10 00:00:00,1 MONEDERAS BILLETE  423,Efectivo,20000,3
2327,2025-06-10 00:00:00,1 RIÑONERA SPORT COLORES SURTIDOS 338,Efectivo,45000,3
2328,2025-06-10 00:00:00,1 COMBO MONEDERA Y BILLETERA DE DAMA 16,Efectivo,72000,3
2329,2025-06-10 00:00:00,1 MORRAL Y BOLSO 2 EN 1 ZAMEX 257,Efectivo,160000,3
2330,2025-06-10 00:00:00,1 BILLETERA DE HOMBRE CUERO BRILLANTE 310,Efectivo,20000,3
