,product_name,stock,price,shopping_mall_id,inventory_id,category
635,BOLSO PEQUEÑO TIPO CARTERA Y MANOS LIBRES 301,1, 150000,2,P00636,Bolsos
636,BOLSO PEQUEÑO ZAMEX CON CARGADERA GUAYU 364,0, 0,2,P00637,Bolsos
637,BOLSO TIPO BAUL RECTANGULAR DPIEL,0, 0,2,P00638,Bolsos
638,BOLSO TIPO CARTERA DPIEL479,2, 140000,2,P00639,Bolsos
639,BOLSO TIPO TULA GRABADO 58,0, 0,2,P00640,Bolsos
640,BOLSOS GRABADOS 163,1, 150000,2,P00641,Bolsos
641,BOTA  TIPO BRAHAMA DAMA 011,0, 0,2,P00642,Zapatos
642,BOTA  TIPO TEXANA CON RESORTE  ROJA 061,0, 0,2,P00643,Zapatos
643,BOTA AMARILLA GANADERO 466,0, 170000,2,P00644,Zapatos
644,BOTA AMARILLA MONTAÑA UNISEX PROMO 106,0, 0,2,P00645,Zapatos
645,BOTA BRONCO PROMO,0, 0,2,P00646,Zapatos
646,BOTA CAFE BRONCOS 037,0, 150000,2,P00647,Zapatos
647,BOTA CAFÉ Y NEGRA CUERO GRASO MACHOS 040,0, 0,2,P00648,Zapatos
648,"BOTA CAÑA ALTA CARNAZA COLOR ARENA,  NEGRO Y GRIS 275",11, 160000,2,P00649,Zapatos
649,BOTA CAÑA ALTA DAMA 470,3, 250000,2,P00650,Zapatos
650,BOTA CARNAZA GRIS NEGRA E IMBLUE CAMUFLADA,0, 0,2,P00651,Zapatos
651,BOTA CARNAZA GRIS NEGRA E IMBLUE CAMUFLADA 098,3, 140000,2,P00652,Zapatos
652,BOTA CLOE NEGRO  PROMO 004,0, 0,2,P00653,Zapatos
653,BOTA CON PUNTERA ORO BRONCO 247,0, 0,2,P00654,Zapatos
654,BOTA DATHANOS DE CORDON NEGRA Y MIEL485,0, 0,2,P00655,Zapatos
655,BOTA DE DAMA COLOR ARENA 345,0, 0,2,P00656,Zapatos
656,BOTA DE DAMA NEGRA CON TACHES 500,3, 160000,2,P00657,Zapatos
657,BOTA DE LICOR  GRANDE 086,0, 0,2,P00658,Zapatos
658,BOTA DE LICOR PEQUEÑA 202,0, 0,2,P00659,Zapatos
659,BOTA DE MONTANA DE PROMOCION BRONCOS 273,0, 110000,2,P00660,Zapatos
660,BOTA DE SEGURIDA CHEYENNE  IMBLUE 335,0, 0,2,P00661,Zapatos
661,BOTA DE SEGURIDAD CHEYENNE CAFÉ 334,0, 0,2,P00662,Zapatos
662,BOTA DE SEGURIDAD COLOR CHOCOLATE,0, 0,2,P00663,Zapatos
663,BOTA DE SEGURIDAD DE LINEA BRONCOS 239,0, 180000,2,P00664,Zapatos
664,BOTA DOTACION BRONCO CABALLERO,0, 0,2,P00665,Zapatos
665,BOTA DOTACION BRONCO CABALLERO PROMO,0, 0,2,P00666,Zapatos
666,BOTA DOTACION BRONCO DAMA PROMO,0, 0,2,P00667,Zapatos
667,BOTA ESTILO BRAHAMA COLOR  BEIGE 064,0, 0,2,P00668,Zapatos
668,"BOTA MACHOS COLOR ARENA X VERDE, CAFE Y NEGRA 080",0, 140000,2,P00669,Zapatos
669,BOTA MACHOS CUERO ENCERADO NEGRA Y  CAFE 090,0, 0,2,P00670,Zapatos
670,BOTA MACHOS GRIS Y NEGRA 127,6, 170000,2,P00671,Zapatos
671,BOTA MACHOS VERDE Y CAFÉ 118,3, 170000,2,P00672,Zapatos
672,BOTA MIEL X NEGRO MACHOS 475,4, 150000,2,P00673,Zapatos
673,BOTA NEGRA COSTURAS MACHOS 221,2, 150000,2,P00674,Zapatos
674,BOTA NEGRA JORWILL369,0, 0,2,P00675,Zapatos
675,BOTA NEGRA MACHOS 348,0, 0,2,P00676,Zapatos
676,BOTA NEGRA MONTAÑA UNISEX 041,0, 0,2,P00677,Zapatos
677,BOTA NEGRA X GRIS Y FUCSIA 181,0, 0,2,P00678,Zapatos
678,BOTA NEGRA Y AMARILLA MONTAÑA UNISEX 564,4, 120000,2,P00679,Zapatos
679,BOTA NOBUCK  MIEL 304,0, 0,2,P00680,Zapatos
680,BOTA PLANA ZELLEX  299,0, 160000,2,P00681,Zapatos
681,BOTA RESORTE SUELA ANCHA 283,0, 0,2,P00682,Zapatos
682,BOTA SEA NEGRA CARNAZA Y MIEL 325,3, 130000,2,P00683,Zapatos
683,BOTA SUELA ANCHA DOBLE CIERRE 501,2, 160000,2,P00684,Zapatos
684,BOTA TIPO BRAHAMA BRONCO AMARILLA 530,0, 0,2,P00685,Zapatos
685,BOTA VERDE NOBUCK Y NEGRA LISO MACHOS 443,2, 150000,2,P00686,Zapatos
686,BOTAS BRONCO CABALLERO 280,0, 0,2,P00687,Zapatos
687,BOTAS BRONCOS TALLAS GRANDES 328,0, 170000,2,P00688,Zapatos
688,BOTAS DE SEGURIDAD  DE PROMOCION MACHOS 215,0, 130000,2,P00689,Zapatos
689,BOTAS DE SEGURIDAD DE LINEA 113,9, 180000,2,P00690,Zapatos
690,BOTAS DE SEGURIDAD DE PROMOCION  BRONCOS 227,0, 130000,2,P00691,Zapatos
691,BOTIN  CONI NEGRO,0, 0,2,P00692,Zapatos
692,BOTIN  DATHANO 191,2, 145000,2,P00693,Zapatos
693,BOTIN  YULIA ZELLEX 050,0, 0,2,P00694,Zapatos
694,BOTIN ABIGAIL ZELLEX 462,0, 0,2,P00695,Zapatos
695,BOTIN ADRIANA NEGRIO ZELLEX,0, 0,2,P00696,Zapatos
696,BOTIN ANGIE NEGRO Y MIEL  507,10, 170000,2,P00697,Zapatos
697,"BOTIN AZUL,NEGRO Y CAFE JORWILL  023",11, 140000,2,P00698,Zapatos
698,"BOTIN AZUL,NEGRO Y CAFE JORWILL 571",0, 0,2,P00699,Zapatos
699,BOTIN BLANCO PUNTA CUADRADA ZELLEX 135,5, 160000,2,P00700,Zapatos
700,BOTIN BOCA DE PESCADO ZELLEX 0217,4, 160000,2,P00701,Zapatos
701,BOTIN BOTEROS CAFÉ ENCERADO,0, 0,2,P00702,Zapatos
702,BOTIN BOTEROS COLOR MIEL 226,0, 0,2,P00703,Zapatos
703,BOTIN CAFÉ DATHANO 312,2, 140000,2,P00704,Zapatos
704,BOTIN CLASICO JORWILL NEGRO Y CAFÉ 047,5, 130000,2,P00705,Zapatos
705,BOTIN COLOR  CRUDO TACON FORRADO ZELLEX,0, 0,2,P00706,Zapatos
706,BOTIN CORDON Y CIERRE 126,8, 170000,2,P00707,Zapatos
707,BOTIN DATHANOS NEGRO Y AZUL 196,3, 150000,2,P00708,Zapatos
708,BOTIN DOBLE V NEGRO MACHOS 111,0, 0,2,P00709,Zapatos
709,BOTIN DON NICOLAS 413,0, 0,2,P00710,Zapatos
710,BOTIN JHOANA DE ZELLEX 366,0, 0,2,P00711,Zapatos
711,"BOTIN JORWILL CAFÉ , NEGRO Y MIEL 361",4, 130000,2,P00712,Zapatos
712,BOTIN JORWILL NEGRO Y CAFÉ CON CIERRE 261,0, 0,2,P00713,Zapatos
713,"BOTIN MACHOS CAFÉ , MIEL Y NEGRO  138",3, 120000,2,P00714,Zapatos
714,BOTIN MICAELA NEGRO 412,0, 0,2,P00715,Zapatos
715,BOTIN MOÑO LATERAL 232,17, 170000,2,P00716,Zapatos
716,BOTIN NEGRO CORREA FRONTAL MACHOS 109,0, 0,2,P00717,Zapatos
717,BOTIN NEGRO DE DAMA 503,4, 160000,2,P00718,Zapatos
718,BOTIN NEGRO Y CAFE DE CORREA 502,4, 160000,2,P00719,Zapatos
719,BOTIN NEGRO Y MIEL CON TACHES ATRÁS 114,2, 0,2,P00720,Zapatos
720,BOTIN NEGRO ZELLEX,0, 0,2,P00721,Zapatos
721,BOTIN NEGRO ZELLEX  177,4, 150000,2,P00722,Zapatos
722,BOTIN NEGRO ZELLEX 463,4, 145000,2,P00723,Zapatos
723,BOTIN NISA NEGRO ZELLEX 245,2, 0,2,P00724,Zapatos
724,"BOTIN RESORTE MIEL, CARNAZA Y NEGRO 330",15, 120000,2,P00725,Zapatos
725,"BOTIN TEXANO NEGRA, CAFÉ Y VINOTINTO 020",0, 0,2,P00726,Zapatos
726,BOTINES PROMO ZELLEX 251,0, 0,2,P00727,Zapatos
727,CALZADORES DE PASTA 467,0, 0,2,P00728,Zapatos
728,CARTERA DPIEL 289,0, 0,2,P00729,Bolsos
729,CHANCLA 3 OROS,0, 0,2,P00730,Accesorios
730,CHANCLA BORABORA AZUL,0, 0,2,P00731,Accesorios
731,CHANCLA COLOR MARFIL TACON 3 1/2 424,0, 0,2,P00732,Accesorios
732,CHANCLA DE TIRAS BLANCA 458,0, 0,2,P00733,Accesorios
733,CHANCLA FRANCISCANA NIÑO 350,0, 0,2,P00734,Accesorios
734,CHANCLA PLAYERA COLOR MIEL  418,5, 110000,2,P00735,Accesorios
735,CHANCLA SEMIORTOPEDICA BEIGE X ANIMAL PRINT473,3, 120000,2,P00736,Accesorios
736,CHANCLA TACON PLAYERO CRUZADA BLANCA PROMO 409,0, 0,2,P00737,Accesorios
737,CHANCLA TRES PUNTADAS DCUERO PROMO 441,0, 0,2,P00738,Accesorios
738,CHANCLA TRES PUNTADAS NEGRA 460,4, 95000,2,P00739,Accesorios
739,CHAQUETA DE HOMBRE 152,2, 450000,2,P00740,Chaqueta
740,CHAQUETA PARA HOMBRE 544,0, 0,2,P00741,Chaqueta
741,CHAQUETAS PARA DAMA  538,0, 0,2,P00742,Chaqueta
742,CHAQUETAS PARA DAMA 185,2, 450000,2,P00743,Chaqueta
743,CINTURON HERGONOMICO 206,3, 40000,2,P00744,Correas
744,COLEGIAL NIÑA  052,0, 0,2,P00745,Accesorios
745,COLEGIALES DE NIÑO NEGRO 252,0, 0,2,P00746,Accesorios
746,COMBO  POLVERA + LLAVERO,0, 0,2,P00747,Accesorios
747,COMBO BILLETERA Y CORREA DCUERO,0, 0,2,P00748,Correas
748,COMBO MONEDERA Y BILLETERA DE DAMA 016,3, 72000,2,P00749,Billetera/Monedera
749,CORREA  ANCHA HEBILLA GRANDE 148,3, 35000,2,P00750,Correas
750,CORREA  CABALLERO ANCHA,0, 0,2,P00751,Correas
751,CORREA  ERGONOMICA,0, 0,2,P00752,Correas
752,CORREA  ERGONOMICA SEMIDELGADA 120,0, 0,2,P00753,Correas
753,CORREA  GAMA ALTA 380,3, 50000,2,P00754,Correas
754,CORREA 2CM 014,1, 24000,2,P00755,Correas
755,CORREA 3.0 048,15, 28000,2,P00756,Correas
756,CORREA ANCHA  DE DAMA BERONI,0, 0,2,P00757,Correas
757,CORREA ANCHA DE DAMA BERONI 143,1, 32000,2,P00758,Correas
758,CORREA ANCHA PASADOR METALICO 298,1, 35000,2,P00759,Correas
759,CORREA ANCHA TROQUELADA,0, 0,2,P00760,Correas
760,CORREA COLEGIAL 497,5, 20000,2,P00761,Correas
761,CORREA DE CABALLERO  COLORES 070,29, 35000,2,P00762,Correas
762,CORREA DE CABALLERO  COLORES 554,0, 0,2,P00763,Correas
763,CORREA DE MARCA CON PIEDRAS DELGADA 306,5, 40000,2,P00764,Correas
764,CORREA DELGADA  GUCCI,0, 0,2,P00765,Correas
765,CORREA DELGADA PARA CABALLERO 128,3, 25000,2,P00766,Correas
766,CORREA DELGADA PASADOR METALICO 508,1, 30000,2,P00767,Correas
767,CORREA DOBLE FAZ 3.0 496,1, 40000,2,P00768,Correas
768,CORREA DOBLE FAZ CABALLERO 089,1, 75000,2,P00769,Correas
769,CORREA DOBLE FAZ DELGADA DE DAMA,0, 0,2,P00770,Correas
770,CORREA DOBLE FAZ DELGADA DE DAMA 059,2, 75000,2,P00771,Correas
771,CORREA DPIEL PARA CABALLERO,0, 0,2,P00772,Correas
772,CORREA ERGONOMICA DELGADA 025,8, 20000,2,P00773,Correas
773,CORREA GUCCI CON PIERDAS ANCHA 297,0, 0,2,P00774,Correas
774,CORREA PITILLO BERONI 498,4, 20000,2,P00775,Correas
775,CORREA PITILLO CON TACHES 322,0, 0,2,P00776,Correas
776,CORREA PITILLO TROQUELADA 132,2, 27000,2,P00777,Correas
777,CORREA PUNTOS GRABADOS 211,5, 40000,2,P00778,Correas
778,CORREA RETASOS,0, 0,2,P00779,Correas
779,CORREA SEMIDELGA  Y DELGADA DOBLE FAZ  PARA DAMA PROMO 547,0, 0,2,P00780,Correas
780,CORREA SEMIDELGA  Y DELGADA DOBLE FAZ PARA DAMA112,6, 35000,2,P00781,Correas
781,CORREA SEMIDELGADA TROQUELADA 060,2, 35000,2,P00782,Correas
782,CORREA SEMIDELGADA TROQUELADA 558,0, 0,2,P00783,Correas
783,CORREA TROQUELADA 331,9, 35000,2,P00784,Correas
784,CORREA TROQUELADA ANCHA 142,2, 42000,2,P00785,Correas
785,CORREAS ANCHAS 091,1, 40000,2,P00786,Correas
786,CORREAS DAMA ANCHAS 429,11, 30000,2,P00787,Correas
787,CORREAS DCUERO 043,4, 55000,2,P00788,Correas
788,CORREAS DCUERO 555,0, 0,2,P00789,Correas
789,CORREAS DE HOMBRE ANCHAS 430,20, 30000,2,P00790,Correas
790,CORREAS DOBLE FAZ PROMO 119,0, 0,2,P00791,Correas
791,CORREAS HEBILLA GRANDE DE MARCAS  494,2, 45000,2,P00792,Correas
792,CORREAS PITILLO 431,2, 22000,2,P00793,Correas
793,CORREAS PITILLO GRABADAS 495,0, 15000,2,P00794,Correas
794,CORREAS SEMIDELGADAS 428,1, 25000,2,P00795,Correas
795,CORREAS TROQUELADAS 3.5 136,2, 37000,2,P00796,Correas
796,COSMETIQUERA  LARGA 417,0, 0,2,P00797,Accesorios
797,COSMETIQUERAS DE COLORES 416,0, 0,2,P00798,Accesorios
798,CROSS OVER CERON GRANDE 205,3, 110000,2,P00799,Accesorios
799,CROSS OVER CERON MEDIANO 203,0, 90000,2,P00800,Accesorios
800,CROSS OVER CERON PEQUEÑO 180,2, 80000,2,P00801,Accesorios
801,FORCHE COLORES 225,15, 120000,2,P00802,Accesorios
802,GARDENIA NEGRA PUNTA CHAROL  PROMO 018,0, 0,2,P00803,Accesorios
803,GORRA BOGOTA 448,1, 75000,2,P00804,Gorra/Boina
804,GORRAS CON FORRO 401,0, 0,2,P00805,Gorra/Boina
805,GORRAS SIN FORRO 395,3, 75000,2,P00806,Gorra/Boina
806,GRASA DE POTRO 394,8, 9000,2,P00807,Accesorios
807,GUANTES DPIEL 487,1, 75000,2,P00808,Accesorios
808,GUANTES PARA MOTO,0, 0,2,P00809,Accesorios
809,GUANTES PARA MOTO 259,1, 75000,2,P00810,Accesorios
810,JUAN VALDES GRABADO,0, 0,2,P00811,Accesorios
811,LLAVERO BOLSILLO 139,0, 0,2,P00812,Accesorios
812,LLAVERO CADENA OBSEQUIO 151,6, 1,2,P00813,Accesorios
813,LLAVERO DE BOTA,0, 0,2,P00814,Zapatos
814,LLAVERO DE TIRAS SENCILLO 182,3, 5000,2,P00815,Accesorios
815,LLAVERO LARGO 389,10, 4000,2,P00816,Accesorios
816,LLAVERO TRIANGULAR 134,0, 0,2,P00817,Accesorios
817,LLAVERO TROQUELADO  OBSEQUIO 085,6, 1,2,P00818,Accesorios
818,LLAVEROS ARTESANALES 333,14, 6000,2,P00819,Accesorios
819,LLAVEROS ARTESANALES COLOMBIA 021,0, 0,2,P00820,Accesorios
820,LLAVEROS CADENA 476,3, 10000,2,P00821,Accesorios
821,LLAVEROS DCUERO PEQUEÑOS DE BROCHE 353,17, 3000,2,P00822,Accesorios
822,LLAVEROS DE TIRAS SENCILLO OBSEQUIO 105,2, 1,2,P00823,Accesorios
823,LLAVEROS DPIEL 243,0, 0,2,P00824,Accesorios
824,LLAVEROS FLOR Y CORAZON 108,0, 0,2,P00825,Accesorios
825,LONCHERAS,0, 0,2,P00826,Accesorios
826,MANILLA EN CUERO 305,8, 1,2,P00827,Accesorios
827,MANOS LIBRE GRANDE DPIEL 341,1, 150000,2,P00828,Accesorios
828,MANOS LIBRES 3 CIERRES CERON 452,2, 70000,2,P00829,Accesorios
829,MANOS LIBRES AMPLIO DOBLE CIERRE FRONTAL  248,0, 0,2,P00830,Accesorios
830,MANOS LIBRES AMPLIO GRABADO ZAMEX 219,0, 0,2,P00831,Accesorios
831,MANOS LIBRES CON TAPA CERON 022,3, 120000,2,P00832,Accesorios
832,MANOS LIBRES DCUERO 365,1, 130000,2,P00833,Accesorios
833,MANOS LIBRES DE DAMA DPIEL 287,0, 0,2,P00834,Accesorios
834,MANOS LIBRES DE HOMBRE MEDIANO ZAMEX 084,0, 0,2,P00835,Accesorios
835,MANOS LIBRES DE HOMBRE PEQUEÑO ZAMEX  078,0, 0,2,P00836,Accesorios
836,MANOS LIBRES DPIEL 281,0, 0,2,P00837,Accesorios
837,MANOS LIBRES DPIEL PEQUEÑO PARA HOMBRE 216,0, 0,2,P00838,Accesorios
838,MANOS LIBRES GRABADO DE COLORES Y UNICOLOR 238,0, 0,2,P00839,Accesorios
839,MANOS LIBRES GRANDE DE HOMBRE ZAMEX169,0, 0,2,P00840,Accesorios
840,MANOS LIBRES HOMBRE ZAMEX 268,0, 0,2,P00841,Accesorios
841,MANOS LIBRES LISO ZAMEX 362,1, 130000,2,P00842,Accesorios
842,MANOS LIBRES OVALADO ZAMEX 255,2, 90000,2,P00843,Accesorios
843,MANOS LIBRES PEQUEÑO 391,1, 35000,2,P00844,Accesorios
844,MANOS LIBRES RECTANGULAR GRABADO 095,0, 0,2,P00845,Accesorios
845,MANOS LIBRES TRES CIERRES EFREN 359,5, 50000,2,P00846,Accesorios
846,MANOS LIBRES ZAMEX DOBLE COMPARTIMIENTO 253,0, 0,2,P00847,Accesorios
847,MARICONERAS 015,1, 45000,2,P00848,Accesorios
848,MOCASIN  DAMA COSIDO,0, 0,2,P00849,Zapatos
849,"MOCASIN  NEGRO,CAFÉ Y MIEL 019",2, 90000,2,P00850,Zapatos
850,MOCASIN COLORES PROMO 012,0, 0,2,P00851,Zapatos
851,MOCASIN CORDON DATHANOS AZUL X CAFE 263,0, 0,2,P00852,Zapatos
852,MOCASIN DATHANO COLOR SANGRIA 269,2, 140000,2,P00853,Zapatos
853,MOCASIN DE CORDON DATHANOS,0, 0,2,P00854,Zapatos
854,MOCASIN DE CORDON DATHANOS 057,3, 145000,2,P00855,Zapatos
855,MOCASIN DE DAMA COSIDO 450,3, 120000,2,P00856,Zapatos
856,MOCASIN DE DESCANSO 277,3, 85000,2,P00857,Zapatos
857,MOCASIN DE HEBILLA DATHANOS 342,2, 145000,2,P00858,Zapatos
858,MOCASIN NOBUCK  DE CORDON NEGRO AZUL Y ARENA 013,3, 130000,2,P00859,Zapatos
859,MOCASIN NOBUCK SIN  CAFÉ  AZUL ARENA 036,0, 0,2,P00860,Zapatos
860,MOCASIN PLATAFORMA 032,3, 120000,2,P00861,Zapatos
861,MOCAZIN BOTEROS NEGRO Y CAFÉ X MIEL 244,3, 115000,2,P00862,Accesorios
862,MONEDERA  BIGOTES 122,8, 15000,2,P00863,Billetera/Monedera
863,MONEDERA  PEQUEÑA DPIEL 229,0, 0,2,P00864,Billetera/Monedera
864,MONEDERA  TROQUELADA  OBSEQUIO 082,0, 1,2,P00865,Billetera/Monedera
865,MONEDERA 398,8, 18000,2,P00866,Billetera/Monedera
866,MONEDERA ARTESANAL DOBLE CIERRE MEDELLIN COLOMBIA 102,0, 0,2,P00867,Billetera/Monedera
867,MONEDERA BROCHE TROQUEL   VENTA 451,11, 7000,2,P00868,Billetera/Monedera
868,MONEDERA CABALLERO OBSEQUIO 077,0, 0,2,P00869,Billetera/Monedera
869,MONEDERA DPIEL  397,0, 0,2,P00870,Billetera/Monedera
870,MONEDERA GRABADA DPIEL 279,0, 0,2,P00871,Billetera/Monedera
871,MONEDERA PEQUEÑA TRES CIERRES123,0, 0,2,P00872,Billetera/Monedera
872,MONEDERA PORTADOCUMENTO DCUERO  OBSEQUIO228,0, 0,2,P00873,Billetera/Monedera
873,MONEDERA PORTADOCUMENTOS DPIEL 278,0, 0,2,P00874,Billetera/Monedera
874,MONEDERA RECTANGULAR DOBLE CIERRE 029,0, 0,2,P00875,Billetera/Monedera
875,MONEDERA REDONDA DPIEL 069,0, 0,2,P00876,Billetera/Monedera
876,MONEDERA RIVIERA DOBLE COMPARTIMIENTO GRABADA 352,0, 16000,2,P00877,Billetera/Monedera
877,MONEDERA RIVIERA EN RETASOS  DOBLE 352 COMPARTIMIENTO 336,1, 16000,2,P00878,Billetera/Monedera
878,MONEDERA RIVIERA REDONDA GRABADA 357,1, 15000,2,P00879,Billetera/Monedera
879,MONEDERA RIVIERA REDONDA RETASOS 354,3, 15000,2,P00880,Billetera/Monedera
880,MONEDERA TROQUEL TIPO SOBRE 465,21, 10000,2,P00881,Billetera/Monedera
881,MONEDERAS BILLETE 423,2, 20000,2,P00882,Billetera/Monedera
882,MONEDERAS DE DAMA  420,3, 15000,2,P00883,Billetera/Monedera
883,MONEDERAS PEQUEÑAS 421,0, 5000,2,P00884,Billetera/Monedera
884,MONEDERO DOBLE CIERRE CERON 468,11, 20000,2,P00885,Billetera/Monedera
885,MORRAL CERÓN CON BOLSILLO FRONTAL 489DE TAPA CUERO GRASO,1, 340000,2,P00886,Bolsos
886,MORRAL CERÓN CON BOLSILLO FRONTAL DE TAPA  CUERO NATURAL117,0, 0,2,P00887,Bolsos
887,MORRAL CERÓN CON BOLSILLO FRONTAL DE TAPA CUERO GRASO,0, 0,2,P00888,Bolsos
